Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,size_frac,alkalinity
SRR32311634,AMPLICON,602,25677106,PRJNA785606,SAMN46781156,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",14397874,DALHOUSIE UNIVERSITY,2022-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647162,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_9ES_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_9ES,SRP348946,0.2-3m,
SRR32311635,AMPLICON,602,4007514,PRJNA785606,SAMN46781155,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",2259530,DALHOUSIE UNIVERSITY,2022-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647161,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_9EL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:18:00Z,1,BB22_9EL,SRP348946,>3m,
SRR32311636,AMPLICON,602,13204268,PRJNA785606,SAMN46781154,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",7175272,DALHOUSIE UNIVERSITY,2022-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647160,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_9E_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_9E,SRP348946,>0.2m,
SRR32311637,AMPLICON,602,51191672,PRJNA785606,SAMN46781159,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",27393927,DALHOUSIE UNIVERSITY,2022-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647159,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_9DS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_9DS,SRP348946,0.2-3m,
SRR32311638,AMPLICON,602,2234624,PRJNA785606,SAMN46781158,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",1399110,DALHOUSIE UNIVERSITY,2022-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647158,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_9DL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_9DL,SRP348946,>3m,
SRR32311639,AMPLICON,602,48155786,PRJNA785606,SAMN46781157,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",25704720,DALHOUSIE UNIVERSITY,2022-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647157,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_9D_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_9D,SRP348946,>0.2m,
SRR32311640,AMPLICON,602,21405314,PRJNA785606,SAMN46781153,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",11903061,DALHOUSIE UNIVERSITY,2022-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647156,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_9CS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_9CS,SRP348946,0.2-3m,
SRR32311641,AMPLICON,602,5105562,PRJNA785606,SAMN46781152,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",2829084,DALHOUSIE UNIVERSITY,2022-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647155,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_9CL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:18:00Z,1,BB22_9CL,SRP348946,>3m,
SRR32311642,AMPLICON,602,13190422,PRJNA785606,SAMN46781035,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",7556159,DALHOUSIE UNIVERSITY,2022-01-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647154,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_2AL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_2AL,SRP348946,>3m,
SRR32311643,AMPLICON,602,15656816,PRJNA785606,SAMN46781151,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",8623137,DALHOUSIE UNIVERSITY,2022-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647153,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_9C_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_9C,SRP348946,>0.2m,
SRR32311644,AMPLICON,602,35673316,PRJNA785606,SAMN46781149,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",18728162,DALHOUSIE UNIVERSITY,2022-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647152,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_9BS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_9BS,SRP348946,0.2-3m,
SRR32311645,AMPLICON,602,34143634,PRJNA785606,SAMN46781150,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",18258752,DALHOUSIE UNIVERSITY,2022-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647151,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_9BP_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_9BP,SRP348946,Pooled,
SRR32311646,AMPLICON,602,5113388,PRJNA785606,SAMN46781148,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",2781762,DALHOUSIE UNIVERSITY,2022-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647150,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_9BL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_9BL,SRP348946,>3m,
SRR32311647,AMPLICON,602,1350286,PRJNA785606,SAMN46781147,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",777149,DALHOUSIE UNIVERSITY,2022-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647149,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_9B_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:18:00Z,1,BB22_9B,SRP348946,>0.2m,
SRR32311648,AMPLICON,602,3161102,PRJNA785606,SAMN46781146,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",1748935,DALHOUSIE UNIVERSITY,2022-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647148,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_9AS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:18:00Z,1,BB22_9AS,SRP348946,0.2-3m,
SRR32311649,AMPLICON,602,6212640,PRJNA785606,SAMN46781145,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",3394419,DALHOUSIE UNIVERSITY,2022-03-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647147,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_9AL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_9AL,SRP348946,>3m,
SRR32311650,AMPLICON,602,40526640,PRJNA785606,SAMN46781067,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",23447284,DALHOUSIE UNIVERSITY,2022-02-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647146,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_4AS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_4AS,SRP348946,0.2-3m,
SRR32311651,AMPLICON,602,14603316,PRJNA785606,SAMN46781066,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",10745094,DALHOUSIE UNIVERSITY,2022-02-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647145,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_4AL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_4AL,SRP348946,>3m,
SRR32311652,AMPLICON,602,31161326,PRJNA785606,SAMN46781065,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",18210695,DALHOUSIE UNIVERSITY,2022-02-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647144,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_4A_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_4A,SRP348946,>0.2m,
SRR32311653,AMPLICON,602,29268638,PRJNA785606,SAMN46781061,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",16992733,DALHOUSIE UNIVERSITY,2022-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647143,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_3ES_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_3ES,SRP348946,0.2-3m,
SRR32311654,AMPLICON,602,9857148,PRJNA785606,SAMN46781060,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",6562218,DALHOUSIE UNIVERSITY,2022-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647142,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_3EL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_3EL,SRP348946,>3m,
SRR32311655,AMPLICON,602,24088428,PRJNA785606,SAMN46781059,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",14073961,DALHOUSIE UNIVERSITY,2022-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647141,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_3E_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_3E,SRP348946,>0.2m,
SRR32311656,AMPLICON,602,26208070,PRJNA785606,SAMN46781026,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",15175507,DALHOUSIE UNIVERSITY,2022-01-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647140,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_1BL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_1BL,SRP348946,>3m,
SRR32311657,AMPLICON,602,27967716,PRJNA785606,SAMN46781064,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",16152561,DALHOUSIE UNIVERSITY,2022-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647139,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_3DS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_3DS,SRP348946,0.2-3m,
SRR32311658,AMPLICON,602,12941194,PRJNA785606,SAMN46781063,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",7487336,DALHOUSIE UNIVERSITY,2022-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647138,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_3DL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_3DL,SRP348946,>3m,
SRR32311659,AMPLICON,602,21133812,PRJNA785606,SAMN46781062,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",12475463,DALHOUSIE UNIVERSITY,2022-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",60,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647137,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_3D_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:18:00Z,1,BB22_3D,SRP348946,>0.2m,
SRR32311660,AMPLICON,602,38199910,PRJNA785606,SAMN46781058,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",22175177,DALHOUSIE UNIVERSITY,2022-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647136,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_3CS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_3CS,SRP348946,0.2-3m,
SRR32311661,AMPLICON,602,7921116,PRJNA785606,SAMN46781057,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",4654067,DALHOUSIE UNIVERSITY,2022-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647135,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_3CL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_3CL,SRP348946,>3m,
SRR32311662,AMPLICON,602,26953346,PRJNA785606,SAMN46781056,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",15772731,DALHOUSIE UNIVERSITY,2022-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647134,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_3C_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:21:00Z,1,BB22_3C,SRP348946,>0.2m,
SRR32311663,AMPLICON,602,31495436,PRJNA785606,SAMN46781055,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",18392242,DALHOUSIE UNIVERSITY,2022-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647133,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_3BS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_3BS,SRP348946,0.2-3m,
SRR32311664,AMPLICON,602,23602614,PRJNA785606,SAMN46781054,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",13792946,DALHOUSIE UNIVERSITY,2022-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647132,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_3BL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_3BL,SRP348946,>3m,
SRR32311665,AMPLICON,602,23033122,PRJNA785606,SAMN46781053,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",13230778,DALHOUSIE UNIVERSITY,2022-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647131,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_3B_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_3B,SRP348946,>0.2m,
SRR32311666,AMPLICON,602,24654910,PRJNA785606,SAMN46781052,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",14388752,DALHOUSIE UNIVERSITY,2022-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647130,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_3AS_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_3AS,SRP348946,0.2-3m,
SRR32311667,AMPLICON,602,23924082,PRJNA785606,SAMN46781025,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",14044552,DALHOUSIE UNIVERSITY,2022-01-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",5,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647129,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_1B_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_1B,SRP348946,>0.2m,
SRR32311668,AMPLICON,602,1892688,PRJNA785606,SAMN46781051,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",1162009,DALHOUSIE UNIVERSITY,2022-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647128,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_3AL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:20:00Z,1,BB22_3AL,SRP348946,>3m,
SRR32311669,AMPLICON,602,19698042,PRJNA785606,SAMN46781050,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",12066716,DALHOUSIE UNIVERSITY,2022-01-26,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",1,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647127,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_3A_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_3A,SRP348946,>0.2m,
SRR32311670,AMPLICON,602,29130780,PRJNA785606,SAMN46781045,"MIGS/MIMS/MIMARKS.water,MIMARKS.survey",16831155,DALHOUSIE UNIVERSITY,2022-01-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647126,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_2ES_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_2ES,SRP348946,0.2-3m,
SRR32311671,AMPLICON,602,7476238,PRJNA785606,SAMN46781044,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",4415240,DALHOUSIE UNIVERSITY,2022-01-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647125,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_2EL_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:18:00Z,1,BB22_2EL,SRP348946,>3m,
SRR32311672,AMPLICON,602,48503742,PRJNA785606,SAMN46781273,"MIMARKS.survey,MIGS/MIMS/MIMARKS.water",25526747,DALHOUSIE UNIVERSITY,2022-04-27,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",30,marine biome (ENVO:00000447),natural harbour (ENVO:00000465),coastal seawater (ENVO:00002150),SRX27647124,uncalculated,uncalculated,Atlantic Ocean: Bedford Basin,Illumina MiSeq,44.6936 N 63.6403 W,BB22_16ES_V4V5,PAIRED,PCR,METAGENOMIC,marine metagenome,ILLUMINA,2025-09-17T00:00:00Z,2025-02-11T15:19:00Z,1,BB22_16ES,SRP348946,0.2-3m,
